Age,Income,Education_Years,Credit_Score,Savings_Rate,Feature_X1,Feature_X2,Feature_X3,City,Target_Label
69,61362.61565070957,12,517.6910206592502,0.4389150390760204,-0.8671302157109003,-1.879924385139045,-0.7094410024275466,Gilgit,1
66,,14,814.2015160136369,0.4397909274757646,-0.6581164890752567,1.8709651753717822,-0.2885486958757048,Islamabad,1
66,41362.7263903298,16,750.9817089342635,0.43528921252300345,-0.30372602877666466,0.38961417737090387,-0.7837535211244283,Islamabad,0
69,45874.22454272534,12,581.1849654822277,0.11939810569076964,-1.345870923473215,-0.8682927318763665,1.7349365758368085,Islamabad,0
29,15471.18252896623,16,875.2435805344309,0.22561967209049405,-0.8192578597214978,0.5346290861224353,-0.8567720938267928,Gilgit,0
56,,12,748.1765486991594,0.49249482807043754,-0.47622087354465903,-2.6357477390168778,-0.5555467794868666,Karachi,1
19,70503.11401166787,12,,0.3860062381549952,0.8743891807127275,0.003375506597160999,0.20438903160297678,Gilgit,0
20,74674.51570251926,18,400.0594285126427,0.013583710612779909,0.26256132900192497,0.32782117284308526,-1.2021495260760888,Abbottabad,0
66,46264.45940665432,18,879.0942572590742,0.032602295630246025,0.19358991136754436,0.9242701395378298,-0.39568071175626385,Gilgit,1
54,58648.35444583649,18,511.0427533236404,0.23196568840616638,0.8508979621679722,-1.0138959522925377,0.31745326125017514,Abbottabad,0
66,54668.75231815304,16,485.46012530431085,0.4546101029307801,-0.13737178839939665,0.08568716140335904,-0.33286040438251124,Karachi,1
34,96183.21212682856,14,,0.2693508989763571,0.3904648499288896,-0.9254246260595873,-0.09338685889994829,Islamabad,1
66,66793.62367151865,12,893.9752406339273,0.2489062540171451,-0.10322175293249623,0.2553837556743171,-0.5293321124483709,Islamabad,0
19,48081.2361277885,12,788.4272818510518,0.05273684997831529,0.26536234939962844,-0.8953463223630241,-1.514470309180767,Gilgit,1
19,35666.89339099362,12,706.3909120052359,0.328390052362147,-0.5827586576115821,-0.4081008391602206,0.32159321133923857,Islamabad,0
45,25903.30519613641,16,,0.41105158030011274,-2.438817158276429,-0.9958153947902291,1.7549330716472415,Karachi,1
40,53051.954538008344,18,735.3415558780308,0.19021000375378116,-0.13427916218630415,0.651136241823657,0.01840163078343813,Islamabad,0
54,38654.73882073545,14,725.8928589786765,0.38780592546266374,1.42274813609994,0.8584511166566653,0.22526411724754952,Gilgit,1
49,28666.19435603489,16,678.1191423969376,0.4822383269504058,0.9262154022415924,-0.2346205699574138,0.6927227551168594,Karachi,0
50,40301.4067363621,18,660.4201103951876,0.10188322956384455,0.9653974845911707,0.03823799496002834,-1.2693304965466992,Abbottabad,1
18,33776.779945784074,16,643.7406872100478,0.26166481559737065,1.2361307218062179,-1.4485914146335441,1.7025146581296056,Gilgit,1
36,75307.12452608848,14,574.6035411133323,0.14356897904228777,0.08865759096143744,-0.29967664800678706,0.20232879642280202,Abbottabad,1
19,63224.59635424176,18,621.9324923133225,0.3964272095169197,0.1973157074055956,-0.05020461704174478,1.631856899089109,Karachi,0
61,49880.41038025074,16,480.70431858046146,0.28879668294057875,-0.6176518954343502,2.620793091029975,-0.7330329955239894,Gilgit,0
43,72199.16208335038,14,640.166037320525,0.3172912087751519,-0.31607285602704976,-1.1119670257741636,1.8180619225578247,Gilgit,1
49,51160.524614714275,12,551.1408892849082,0.39895707980794703,0.6157711497711416,1.4641772387524374,0.7751554940347831,Karachi,0
23,37080.73698007604,14,539.641068278423,0.19798523633122744,1.2038844371688162,0.996858773465808,0.5530400858523584,Islamabad,1
49,72846.86115904486,12,667.9894151153478,0.4575450342035216,-0.13944627568099954,0.2806364044901364,0.23402445435314795,Gilgit,0
21,,16,789.2002286344599,0.26651443362307,-0.4501892648514116,1.7586204841951334,-0.24852861807444937,Gilgit,1
28,34441.30768510315,18,741.8316606002313,0.078977411417674,0.0005279588565972928,0.3721054726068629,1.2005316584738726,Abbottabad,0
34,47144.91982874588,18,492.9499396376823,0.3479495590844012,0.6012067489291149,0.3891591956679287,0.14035986984804696,Islamabad,1
55,36865.726199228644,16,551.0371863429663,0.3966306752191272,-1.4438548161335418,-0.053120653017545344,-1.9670697035871523,Abbottabad,1
41,29258.00403553496,18,744.0771187988216,0.15838083853376334,-2.296180953137238,1.2235688824186275,-1.1171864617070024,Abbottabad,1
22,63892.66321297462,18,551.751260646169,0.4285896284993765,-0.5505368494915835,1.0964692338108837,-0.1858457521927473,Islamabad,1
69,78641.24960705196,12,627.5366850002976,0.4530716273828832,-1.2207124259141586,-0.6256772874962124,0.3099989831655551,Islamabad,0
51,29021.486392712883,16,705.0052099024551,0.13845224368890446,-0.5081401976473109,-1.3192471945987674,-0.05658848889989584,Karachi,1
23,58444.538550358564,14,553.1655545136365,0.49176073635761103,-0.14778031881747153,-0.20298063739565708,1.2189707897936632,Islamabad,0
39,40240.361463172594,12,660.537550614596,0.07035576402437921,-0.4532484090230134,-0.8000385643976464,-1.9511018640386248,Gilgit,0
28,42693.11924352956,16,516.5974505081796,0.10100783420124498,1.4524675344707454,-0.0635245746153551,0.1435879365051602,Islamabad,1
65,41114.09113641696,12,589.8632356048786,0.09211241961901306,0.32674476460232005,1.2374381346841392,-1.8179792253871547,Karachi,0
33,37040.138454802756,14,681.9781934142537,0.4469948550039352,0.30047435961082836,-0.45730165508679,0.7597122954841684,Karachi,0
50,50727.82441917241,14,490.70062664683303,0.32714627616248093,0.6222071440434019,-0.04282338131157488,-0.09445871444200275,Karachi,0
26,37535.748253834434,16,694.0474737960399,0.07605214161113644,-1.1388331177807691,0.058022734808395225,0.41960997202411815,Islamabad,1
23,54056.85238669758,14,648.0362201073319,0.2201617091841745,1.0391117874202687,0.8484308822052846,-0.8638829605897661,Islamabad,0
33,49246.42835826294,12,705.2489954417148,0.307649012534901,-0.07576428653545988,-2.246889333984605,1.279464931657751,Abbottabad,0
46,46415.77929700386,14,672.3914134064662,0.041732042494691646,0.6704806172412126,-0.6067002947652967,1.0417246640588513,Abbottabad,1
20,36386.545069376036,12,786.4140429973844,0.44120818420366936,-1.0718572330401555,0.21128369227947272,0.5835443030118876,Gilgit,1
37,41348.43004147501,12,662.5224502647907,0.4018017677207676,-1.5537587660160643,1.2000789564268612,-0.12951724686344077,Abbottabad,0
53,,14,607.0594458874747,0.2526033867883191,0.8178896580250287,-0.49190244750620515,0.5798572852951321,Gilgit,1
36,57513.75781436571,16,662.2297503032283,0.4835633076295852,0.3764095260975166,-1.876552706041874,-0.7068925679873489,Karachi,0
43,35336.67132802174,18,704.3298029036388,0.20888048963754985,-0.9020515543575104,0.6197114459661363,0.8555556590207121,Abbottabad,0
20,51489.98458143839,14,654.8860070325704,0.4920551595182489,-0.8696630812746944,-0.6353623888256293,1.649480894323921,Islamabad,0
36,61270.80685057683,12,654.0591691203882,0.33395999940181353,1.1254347844147694,-1.1896666590903613,1.0706105599791862,Abbottabad,1
37,24958.920783179423,12,579.8008312193244,0.31733563662697073,-1.1894118928673278,-0.6243453897132241,-0.7296024698074095,Gilgit,0
49,58150.402885699026,14,583.7099082449051,0.0829774476478925,1.6426729532559634,-0.18452535765584954,0.3614173172731029,Abbottabad,1
24,,16,509.73947282003064,0.440963879152322,-0.9006207346478687,-0.6047446645382127,-1.2931415437586478,Karachi,1
69,58558.98002889739,16,824.957674318694,0.21374484396030757,0.638391925608383,-2.205566057099069,0.5723903111756757,Islamabad,0
58,38551.11265186225,12,525.6136764608715,0.08111670289123968,-0.3286184757489846,0.8970661968871322,0.45060341286253885,Gilgit,1
50,,12,580.7094802204092,0.00630375998787952,0.6031874310823431,1.2748750412787222,-1.869816339532164,Islamabad,1
57,,16,578.1592734430802,0.2798778418191913,-0.5441140021141926,0.6515219913395057,-1.1617838439123638,Islamabad,1
56,50721.27419992073,18,739.4924376944441,0.26369981106133816,-0.1627929060722942,-1.1376856704248166,-0.28313889674376713,Gilgit,1
35,53895.83752582223,14,620.5050321707972,0.3596768111845793,0.04091917539572113,-0.20149153394751798,-0.30085974714082625,Islamabad,1
57,36435.25062343387,12,,0.44512902650890107,-1.0021874557814727,-0.006521315229458062,-1.2094769354188053,Islamabad,0
18,59578.88688166061,12,582.6509375756132,0.03970329232151476,0.7408243454201259,0.5987943895619102,0.38897872935218375,Abbottabad,1
28,25077.1990659656,16,677.8994162223802,0.3657482451701812,-0.5132135664715852,0.6683404887180808,0.2514736089405121,Islamabad,0
45,49008.80302029025,14,566.4652946740242,0.09370597204879111,-0.22859991534001858,-0.7341737987784958,-0.1942691319785193,Islamabad,0
42,31834.75700356315,16,864.5149127773388,0.429088526578582,-0.9943493746085122,0.08199555641356042,-0.7557915001583629,Islamabad,0
67,40222.45838296761,14,531.2401580970487,0.40953175693082805,-2.5623336587953105,0.4572804046152411,1.0487071264165635,Islamabad,0
40,50710.98006974621,14,680.9820710227027,0.2703968774927722,-0.19102776260016902,1.4558223221467665,1.6554071130882952,Gilgit,0
48,37093.799520740715,14,713.3776880932098,0.35512139931165576,2.412615421612916,0.7045065398247231,-0.4835614838465371,Karachi,0
47,44231.66683655262,12,691.3799097451498,0.1571750565918742,0.7846042878980238,0.7890566873755189,-0.6121669171548207,Abbottabad,1
59,65094.39213821661,18,631.4712341122291,0.23558394946640732,-0.01926037973439464,0.08382662792936094,0.4912076654119963,Islamabad,1
52,41346.62195715277,16,637.0179300266574,0.41081844885523583,-0.2628908292082677,1.4104591452035038,-0.35802937974698623,Islamabad,1
24,,18,654.381147197911,0.22963259858660695,0.02246589281204638,0.4097627959594974,-0.13939720066323416,Gilgit,0
33,33054.397180135726,16,635.2997998371511,0.1788991326627209,0.54711911517521,-0.8610879101735704,0.7396531517246714,Karachi,1
43,57947.06266872924,14,746.387911679491,0.24710622362514995,-1.1808128153088449,1.4033699701251907,-1.9093560875072928,Islamabad,1
65,71623.5293098685,12,871.0523001591351,0.4141246262186092,1.114321694668872,0.6979032725390276,1.3183023248526693,Gilgit,1
69,12925.332498090662,18,594.2508214992166,0.16760402368543637,0.7153813154412441,-0.4430440211284823,0.07268052432934134,Abbottabad,0
66,38046.57116794285,12,513.0197020420921,0.0868807965678719,0.7181857257079345,-0.47949296739924335,-0.4114931445621802,Abbottabad,1
19,58656.081907708096,16,,0.3560070101653904,0.4384757388097273,0.2965755451407618,-0.08923415422144892,Islamabad,0
18,46954.31920935511,12,907.9709337654319,0.4129891063540409,0.019616657693989903,0.4631847952675847,-0.03757064497948127,Islamabad,1
65,55567.188100569634,12,569.6325432030269,0.050318739261766665,0.6728612359668199,0.19729226563120644,-1.7312013034449254,Karachi,0
29,40940.22219926269,18,813.9116805444067,0.11993705637797236,0.591814133741378,0.3113086734428849,1.494938227453236,Karachi,0
22,51298.8468120935,14,,0.07098599488049695,-0.3540407109410238,1.6999573745763805,0.041325632270618466,Islamabad,0
54,47664.84146911881,12,594.6411758292005,0.1739707057910833,-0.573601772896901,1.0715431522348857,0.4430021304473752,Gilgit,1
49,67516.73092489711,14,706.8983079185275,0.22517548945270632,0.1018562952619867,0.19063559126502433,0.9515497705740428,Karachi,1
26,53816.31264951819,16,812.8396623128538,0.37441316848165324,1.5490201514951873,0.9413105807674833,-1.0211624575603002,Islamabad,0
58,55064.039931128034,12,612.0872259012513,0.32557379244083706,-1.2391070756539009,-1.0325239035275395,0.47347189903522846,Karachi,1
52,43821.84550816299,18,629.6419639897638,0.3104642837392156,-1.46752526575244,0.39792704994680894,-0.26764109089879357,Islamabad,0
36,42685.906638912595,16,591.8319086051356,0.1761874733048272,0.16476084123651674,1.80930634973311,0.8467707752164937,Abbottabad,0
65,43511.627182705684,16,548.5243269307133,0.42072377654237997,0.05088770185601806,-0.21804589539237385,-2.1272274203514954,Islamabad,1
33,55916.78213567445,18,585.0722454933994,0.23564358369908228,0.1733416643704082,-0.8476339286190848,-0.099094300241269,Abbottabad,1
20,43685.232787696055,12,527.6059733237744,0.48955246900757726,0.24395319790850026,-0.6520888885930607,-0.6028206557839616,Karachi,1
37,54346.62285344619,12,653.4083468259226,0.3170710691478684,-0.22320225463480511,-1.0896330373423884,0.4322629506341555,Islamabad,0
41,81131.01197968159,16,573.0026768941358,0.06313237078225137,1.4898634386020821,-0.7847619081277034,0.47004418736820214,Karachi,0
50,63066.87055147538,12,673.3785911790748,0.338088781037717,-1.6009039784765156,-0.370508098590029,-0.7076258948220261,Abbottabad,1
41,45109.647017482384,14,494.4104353796373,0.1625520077158495,-0.828497024780246,-1.405567019178642,-0.7121738641760436,Islamabad,0
69,68018.20883245918,18,683.0880232214457,0.3431635983430487,-0.10325476014904739,0.015618333949603047,-0.11066536855732945,Karachi,1
28,43878.86940467673,14,733.3528961608924,0.03482057408120287,-1.6431888111541673,0.9022771737866472,-0.8966422273152082,Abbottabad,0
66,19428.13197233219,12,450.6264357428545,0.0874407185879797,-0.17585440443207118,-0.9077561801469204,0.8419836954521269,Karachi,1
25,34878.70533623894,16,687.4056569847572,0.42786862945289317,1.6614701657280182,1.5192839236417688,-0.36920720044744615,Gilgit,1
53,21938.121184612166,18,772.7668992473292,0.11358977851175744,0.020886488295961788,0.5107920885275947,-2.9069882193216414,Abbottabad,0
55,44727.297739380374,12,529.0358981308794,0.41852056262147,0.23070090571868349,1.0305805856240573,-0.3748220566218061,Abbottabad,1
57,50276.27568784328,12,817.2572386837703,0.13963804422720522,-1.2601647651725802,-0.6578345538521371,-1.0385438208439723,Abbottabad,1
37,75146.55968412924,16,691.9019009366045,0.3214409550293538,-0.6163614080394775,0.8545252270666157,-1.6312758154609455,Islamabad,0
52,54903.910606462436,16,579.4988144241591,0.3470752867549155,-0.375196380323937,-1.091933900395313,-1.2374266382225725,Islamabad,1
65,46713.49206786704,14,644.4230922342294,0.25632737657252647,-0.31771509675623405,0.8902475008365087,0.10940847183297006,Islamabad,0
42,62441.083717752335,18,705.8326912521723,0.15265533834836564,1.2816437950037687,0.17183933979353122,1.3286408282482312,Gilgit,1
52,16832.970364881723,18,657.6005391412411,0.10632218818554806,0.5576910607251245,0.5532512199847837,0.31318447386498,Gilgit,0
42,53534.21837162849,16,703.8755992446369,0.01659467728121311,-1.111457956937032,-1.1755946056248516,-0.6065033882157397,Abbottabad,1
46,61562.9779083045,14,,0.1519732006203619,0.24650477843200488,-0.8950698422766047,0.4559041951707027,Gilgit,1
35,27821.206313302377,18,666.9360824036078,0.3265813952656415,0.49822174849678513,0.5972282182533848,-0.45909031021899177,Karachi,1
63,67156.31064810394,16,508.628550309502,0.46915240922424134,1.1401490385212665,-0.9483480042242007,-0.6946003691631446,Abbottabad,1
35,55077.44611241621,12,638.87739386513,0.435602241131526,1.5805406865683735,0.46320629209912306,-1.1543626682329844,Abbottabad,0
19,43770.681291487985,18,559.609235853521,0.3830323882676513,-1.0150941918278686,-1.3671378064602457,-1.7518288067517191,Karachi,0
52,59491.72799159427,14,576.4470057410233,0.39422367162664934,-0.8108575112103382,0.8481742126666681,-0.3899237065594453,Abbottabad,0
33,84060.39286706594,14,773.6093175210437,0.33249245173799763,-1.2575778589146163,-1.232523314768509,0.15805348992013185,Gilgit,0
58,52727.99382587743,14,759.1310120594269,0.1301434287830015,-0.23401985910698136,0.5522999376795232,-0.09662367001488972,Islamabad,0
53,53723.30879450504,12,710.9138120907177,0.4535975153529149,0.4663583744463345,0.6256309336460009,-0.4159669279473586,Karachi,0
50,43109.58650689634,18,540.7687235327421,0.335366155952917,0.9873345165891019,-0.6967718184295749,-0.9457460606967811,Gilgit,0
21,37252.33445802813,18,,0.28022031549022,-0.07595102364252276,0.5820265670847269,0.6082461916849685,Karachi,1
50,62455.03724816369,12,,0.05549473460674054,-0.31984752325484395,0.26044226333355597,-1.317131919946585,Karachi,1
31,37158.74261136699,18,664.1716913639905,0.2235277719032127,0.15175799224874037,-0.5388418561927383,0.7760279138434754,Abbottabad,1
38,51073.49355829089,12,881.9329539981694,0.23017913560096315,-0.835142901630023,-1.008554684076208,-1.0022170189267248,Abbottabad,1
65,42835.13829852325,12,689.3317839394372,0.432281804761335,2.0895387216947734,-1.962625691672579,-0.752435237353035,Gilgit,0
37,57184.697386195876,12,669.2049116490032,0.27332411009389423,-1.6076610271180587,0.3496500472996937,-1.466785190615677,Karachi,0
25,,14,619.0883535797499,0.19020027448520482,0.18474057889572446,-1.5648027713620551,-0.5014021468856367,Abbottabad,0
24,65563.0991638685,18,663.3540904782283,0.48840016425532967,2.0236062192296393,0.0953441994413082,0.9753124584779789,Abbottabad,1
150,42349.75401717879,12,634.7530163619456,0.05536029666315784,0.006799844559997769,-0.2634482160822491,0.5156280884439565,Karachi,0
34,45951.87597059943,18,720.810867668859,0.2112742141559723,-0.19003903500149447,0.6791427754381955,0.9784221120280351,Gilgit,1
50,35318.54426326539,14,745.6702316794584,0.021012337585702645,-0.3574454228104272,-0.3020454994898642,0.5221425459339358,Gilgit,0
65,43335.60109885833,12,571.4010539492051,0.3699520603834652,-0.18039168176240783,-0.3294477863470914,-1.1036698285303692,Karachi,0
29,55659.50739567279,16,516.8767046442222,0.4590382760995753,1.3728484746765302,0.7318707042882956,-0.33078922432755736,Gilgit,0
68,61354.829249680275,14,466.37946268967033,0.14001866477524472,-2.211861911329507,0.3350580290841175,-0.7801991291174627,Abbottabad,0
39,36167.52013733562,16,700.7991326912544,0.42917083839956044,1.5334337012963255,0.3161559571827783,1.3305749040390402,Karachi,1
39,63044.088801584905,18,539.6633393826127,0.14610911523094888,-1.423957152450145,0.46926758980852623,-1.1967886464263116,Abbottabad,1
63,70334.56788207426,18,434.7109407047517,0.4553850808219576,-0.2666523292344148,-1.5355721232071058,0.8936976893891109,Islamabad,0
47,56201.523548355515,14,688.8578604530965,0.37698095179839197,-0.42924442029866183,0.756788679986982,0.8929538701087693,Islamabad,1
55,78151.937188371,18,899.299951743279,0.4024533884207193,0.5885532697707198,0.6124687940136023,1.8296202017160872,Gilgit,0
55,38393.1620134464,16,649.3929088460106,0.00900327780022725,-1.5981243518837476,-1.0166831285764972,-0.40968659262949736,Islamabad,0
62,,12,733.8490774451642,0.481405178537013,0.46217266608194285,-0.2440804736742013,0.7123221595801621,Abbottabad,0
68,23319.19626643582,12,658.1829358547565,0.36333549603516163,2.0243096232868525,-0.039307287627631186,2.2816518365388427,Islamabad,0
25,72440.66467233775,12,640.1110346808857,0.15237554769306666,-1.3631740045928105,-0.1344967844017327,-0.6176416769336966,Abbottabad,1
44,59815.484845310864,14,741.9076482987768,0.41469733242942347,0.18970616761039566,0.33385996656853467,-1.5350402475323597,Gilgit,0
44,49166.229936343174,18,620.9725455811349,0.14076059920746498,-0.6619821777966091,1.4313667818311835,-1.8800100339077637,Gilgit,0
51,54199.529394797304,16,676.7392314071903,0.436376919783064,0.42588720619303577,1.0817667276728287,0.7127120288613313,Abbottabad,1
38,33117.66429052435,18,682.1697806196014,0.05629019520596851,0.01914777741575206,-1.3122191934314063,-1.8831502080585838,Islamabad,0
47,86686.27969425239,18,583.1909546356951,0.3518429887303979,-0.6414869090443096,0.6220699903060487,-0.37231905293792283,Gilgit,1
50,51938.31772962841,18,749.2042349536523,0.27034923832245517,0.487872284871074,1.3289333195354096,0.4373131870389607,Karachi,0
45,51640.92191907339,12,632.5040243304592,0.04826723509772041,1.804348109786743,0.38680852068920263,0.18517553682991406,Gilgit,0
64,60886.49935848038,16,574.4254840507156,0.12094691412941949,-0.19090379172729868,1.090980425185967,0.42544486418417227,Islamabad,0
50,57215.1384760507,16,703.6509843570403,0.006202018138657395,0.7197579421481819,2.012270445700765,0.22228985580085406,Karachi,0
22,53358.26036418697,18,560.1532018208962,0.23438398273225292,-1.2932729578711637,1.0237095461069814,1.2788658133133932,Islamabad,0
65,38142.88316832032,12,652.8181157369128,0.1506326303800002,-0.9564363768180087,0.24930859564172886,-0.952316380738797,Abbottabad,0
36,57072.025357039936,12,649.0881003355796,0.2991787421488794,0.47240627788037737,1.0450884740847535,-0.6769951384585313,Karachi,1
21,78230.3674471255,16,758.5895565831578,0.1486189038543086,1.484116028535965,0.14488783309689118,-0.772659445270824,Islamabad,0
52,70181.30069232467,12,697.4698232879953,0.14995955575349235,0.35561334878566,0.02390304328495547,0.8301918118626102,Karachi,1
66,73897.79939959096,12,647.4973041254856,0.3715965993658017,-0.31305803052315434,-0.35141423571373254,0.9003985883950636,Islamabad,1
34,42331.76485353222,12,731.7766299200287,0.024071417989176724,-0.0007085945766459172,1.5634133588321082,0.4512253193185082,Karachi,0
61,35155.92769612129,14,789.0207549017314,0.4514474975959936,-1.2504077339697175,-0.8184286659420014,1.1834936668899279,Islamabad,1
45,48113.19619850528,18,705.7810306351862,0.4261319371955907,0.6045153263553668,1.532367724678116,-1.1780408673763807,Abbottabad,0
47,50835.87368433042,16,651.035261984338,0.33390234161320326,0.8823330623234091,0.49986412374037137,1.667224111551137,Karachi,1
46,66412.87277706423,16,518.816376764984,0.29661078505369215,-0.45209033283308037,-1.3993061748019415,1.5232386217122582,Karachi,0
63,24613.03055427771,14,543.4886336924627,0.4461512490698261,-0.4700421477595015,0.3676492929914216,0.7356219972457467,Karachi,1
23,,18,619.4775295645333,0.09266508976435722,0.2658782296520485,-2.100026507651624,1.78179890877106,Karachi,1
52,47629.88152131516,16,589.0487797840717,0.039484581095414306,-0.4367197360405955,0.6255080168310357,-1.6566232076777738,Abbottabad,0
58,43596.7839507887,12,631.3028697014554,0.11975508495476905,-0.06613261462582246,0.885231482988991,-0.5244481362626519,Karachi,1
54,34818.434371097486,16,655.6649924897107,0.39728913935009513,2.0997217891665154,-0.5923559556520536,-0.7353034606819523,Gilgit,0
41,25177.14992201346,12,702.9692754356731,0.01733513336324166,-0.24702570074599667,0.12354769595558233,0.7214793237573432,Abbottabad,0
46,62347.55875942872,14,642.9501221940909,0.2914034175417448,-0.3583401520212222,1.9541574337502863,-1.0501407396021456,Gilgit,0
66,51099.76950782606,12,698.6501643826202,0.49771875809565497,-0.6475418056351592,-0.5057467042619367,0.7574951493374855,Karachi,0
63,30650.58650388419,16,656.447441481012,0.4278480469187697,0.7441919714999368,-1.0589075870566005,1.3705361439967134,Islamabad,0
48,30573.818419045758,16,452.45334336461286,0.2607228445217947,-0.181224173218103,1.4816634024625988,0.6952029000839993,Gilgit,1
52,44963.229510648074,16,556.0664606181246,0.03182045464332117,-0.649373038321426,1.9625871905307948,0.2837510236615011,Karachi,1
50,75035.32287934089,14,635.5912444278384,0.4156867571928549,1.321304032273012,0.0036956718478473255,-0.9878733409007492,Gilgit,1
69,46106.12972954593,14,529.0305257158892,0.2994892540886053,1.4196030045136372,1.0114630354083562,-0.8468509661253646,Karachi,0
38,,18,709.9928729996204,0.057466498529783416,-0.6004235657387051,1.341475915530881,1.2496189052966666,Karachi,1
49,46313.85403871084,16,803.0750832343697,0.0469286424116781,-1.8665399513606162,-0.742484232538384,0.7793490039053323,Karachi,1
40,45909.146453784946,12,771.8761851697317,0.4548134097182962,1.0075136898369221,-0.4853058353678683,-0.03901951937754412,Islamabad,1
50,9546.700355876426,14,628.6557129069791,0.3346001314690392,-0.684629825760004,1.230874513154735,-0.41790954576589057,Gilgit,1
20,49185.577002232814,16,799.0726136849952,0.41464339965837776,0.7906255991627686,1.6850142787085094,-2.025807873111377,Abbottabad,1
35,46535.98204686983,16,664.8667457202112,0.43948945014113366,-1.9701038177118355,0.5628808601743548,-1.0708524186844388,Abbottabad,0
42,60443.095472201276,14,616.2914028881961,0.2858861760241611,0.8925973382993092,-0.8798143535020543,1.9114190871397234,Abbottabad,0
59,77734.34142418018,18,588.659733645906,0.25872317587752064,-1.2111719292807812,1.9870611116994412,-1.2804555710024668,Abbottabad,1
48,66898.47544321636,14,619.7530313511871,0.2152137051604951,0.7307641190665245,-0.5309708978119645,0.18947982122108065,Karachi,0
20,45966.669641677545,14,611.1823181458772,0.15847329389555964,0.014273067836434106,-0.33513778117145177,1.0074439731951985,Gilgit,0
57,33402.11136887495,12,667.0416222375487,0.21729798042935589,-0.9539394193966448,0.34233783448962146,-1.2549226680022925,Gilgit,1
150,88600.3970487479,12,666.0573981049864,0.3869398278650782,-0.4070363129267805,1.5541604207147741,0.1847104747810833,Islamabad,1
41,50888.27651021732,18,650.3046020153414,0.3009617155075658,0.6863184569567008,0.8539759765522237,0.937915537510655,Gilgit,0
67,50208.939378694195,16,693.693816974635,0.44626164497742304,0.10589445311523424,0.41486550036191044,0.012499321907250335,Gilgit,1
49,49638.12369334995,14,769.0646274786342,0.22169000718959386,0.5844129804724842,0.4632885301181062,2.8684030556667683,Gilgit,0
64,52971.271411517824,18,744.9554135441324,0.303544789359377,1.9764405845154855,0.04351466864346608,-1.6685992588781953,Islamabad,0
39,47834.593821140865,12,501.51020315500966,0.31565377654599436,-1.5642416117110514,0.5581395145185063,1.0587285298838789,Abbottabad,1
40,41395.069896796456,14,394.60788650980453,0.29584858115316276,1.617212574968624,-2.529560077694303,-0.17280173739646437,Gilgit,0
19,41797.115881394115,16,743.4319911239273,0.35131688654275817,0.10435593752321293,-0.29660745906979835,0.7719201548366751,Islamabad,0
44,49508.70094676002,12,513.3121301584579,0.11871673418740314,-0.8987840483231282,0.241321934916781,0.44130715169924584,Islamabad,0
59,41848.62843299352,12,627.5234598107317,0.2561818887728953,-1.3303136257389898,-1.151014083619507,-0.7331561971099966,Karachi,1
19,,12,532.988697394064,0.052112401404173836,-0.1891203907770335,0.38632331781156,0.22899639245934025,Islamabad,1
43,51596.453415378455,18,469.801956241998,0.19225566382240628,0.9216501119244593,-0.20447122098612153,-1.8579014513982872,Abbottabad,1
34,46175.34173868717,16,704.1462728204788,0.2438335343106322,-0.12754912037753421,1.75547569831549,0.6032475005713938,Gilgit,1
57,72559.89482874033,14,725.9155160302647,0.32611212977273624,1.5111549302473475,1.5730197252148563,0.29815846599052565,Islamabad,0
50,10235.45287410482,18,592.348959927328,0.47526552629310176,-1.4511756900515589,-0.46580556911816284,0.6386601686431024,Abbottabad,1
26,,18,390.895770785509,0.30032553327417794,-0.01208894784605456,-0.15083771156669531,1.0581183250871502,Islamabad,1
60,68691.27788746444,18,595.3755551747518,0.3717969580882799,-1.252393444413119,-0.0739475656083926,0.3676198402097109,Islamabad,1
65,18899.146513877757,12,689.1804005402546,0.2531330297476014,0.3636318826249679,-0.4516594761596227,0.1480894197982762,Islamabad,1
56,44859.68608879477,16,502.10884312258713,0.31705201568816566,0.8868873900973003,0.19502498402812674,-0.8810683366612923,Islamabad,0
46,44428.38701006313,18,668.3359919779156,0.035466108066886715,-0.42076179368105326,-0.7582820688875902,-0.712220763649051,Islamabad,0
59,28887.32457923268,14,648.4690150827005,0.1271957904209235,-2.6042138566271342,-1.1306153349375263,1.186734620177331,Abbottabad,0
43,38332.74968613687,16,707.9291499601088,0.18092654660256935,0.19894814679649453,0.6227112239002686,1.4363354057059785,Gilgit,1
52,33341.36231801257,14,661.9580368414154,0.23624667750325679,0.4367385517335095,0.6295295842218108,-0.23811043631205406,Gilgit,1
67,76284.05665135435,16,552.6931059118444,0.022824372751191868,0.40429475496169764,-0.8043157596599924,0.04600274725327412,Gilgit,0
42,64035.17589721191,14,769.6571501664491,0.07001204877665884,1.235782191822154,0.8953554307625996,-0.9046143749937661,Gilgit,1
41,,12,634.147042697303,0.1384071538956529,-1.0710536796490489,-0.6315777291653314,1.1727568452674448,Abbottabad,1
30,60825.08096064853,18,647.2695460490069,0.4857663454505253,0.6802161054504494,0.2531652380379812,0.6654168236917787,Karachi,0
24,33064.22343174156,14,556.6732040926804,0.16567350355152538,1.192507512477975,0.820344012612456,1.9412174364637491,Karachi,0
53,42132.196005803395,16,605.671774880849,0.24102052905604127,-1.7785875840065168,-0.03361256470371301,-0.8783230771797389,Abbottabad,1
62,57340.61841841877,18,561.51972859731,0.09804885636919647,0.31965182591897723,0.4547409121411344,-0.3780078990182172,Abbottabad,1
